,leaf_ID,plant_disease
29522,1459,Potato___Early_blight
29523,1459,Potato___Early_blight
29524,1459,Potato___Early_blight
29525,1459,Potato___Early_blight
29526,5881,Potato___Early_blight
29527,5881,Potato___Early_blight
29528,5881,Potato___Early_blight
29529,5881,Potato___Early_blight
29530,4847,Potato___Early_blight
29531,4847,Potato___Early_blight
29532,4847,Potato___Early_blight
29533,4847,Potato___Early_blight
29534,309,Potato___Early_blight
29535,309,Potato___Early_blight
29536,309,Potato___Early_blight
29537,309,Potato___Early_blight
29538,1371,Potato___Early_blight
29539,1371,Potato___Early_blight
29540,1371,Potato___Early_blight
29541,1371,Potato___Early_blight
29542,1206,Potato___Early_blight
29543,1206,Potato___Early_blight
29544,1206,Potato___Early_blight
29545,1206,Potato___Early_blight
29546,3225,Potato___Early_blight
29547,3225,Potato___Early_blight
29548,3225,Potato___Early_blight
29549,3225,Potato___Early_blight
29550,3957,Potato___Early_blight
29551,3957,Potato___Early_blight
29552,3957,Potato___Early_blight
29553,3957,Potato___Early_blight
29554,3283,Potato___Early_blight
29555,3283,Potato___Early_blight
29556,3283,Potato___Early_blight
29557,3283,Potato___Early_blight
29558,1006,Potato___Early_blight
29559,1006,Potato___Early_blight
29560,1006,Potato___Early_blight
29561,1006,Potato___Early_blight
29562,385,Potato___Early_blight
29563,385,Potato___Early_blight
29564,385,Potato___Early_blight
29565,385,Potato___Early_blight
29566,5107,Potato___Early_blight
29567,5107,Potato___Early_blight
29568,5107,Potato___Early_blight
29569,5107,Potato___Early_blight
29570,1812,Potato___Early_blight
29571,1812,Potato___Early_blight
29572,1812,Potato___Early_blight
29573,1812,Potato___Early_blight
29574,1291,Potato___Early_blight
29575,1291,Potato___Early_blight
29576,1291,Potato___Early_blight
29577,1291,Potato___Early_blight
29578,2579,Potato___Early_blight
29579,2579,Potato___Early_blight
29580,2579,Potato___Early_blight
29581,2579,Potato___Early_blight
29582,4856,Potato___Early_blight
29583,4856,Potato___Early_blight
29584,4856,Potato___Early_blight
29585,4856,Potato___Early_blight
29586,239,Potato___Early_blight
29587,239,Potato___Early_blight
29588,239,Potato___Early_blight
29589,239,Potato___Early_blight
29590,5020,Potato___Early_blight
29591,5020,Potato___Early_blight
29592,5020,Potato___Early_blight
29593,5020,Potato___Early_blight
29594,5468,Potato___Early_blight
29595,5468,Potato___Early_blight
29596,5468,Potato___Early_blight
29597,5468,Potato___Early_blight
29598,5932,Potato___Early_blight
29599,5932,Potato___Early_blight
29600,5932,Potato___Early_blight
29601,5932,Potato___Early_blight
29602,3586,Potato___Early_blight
29603,3586,Potato___Early_blight
29604,3586,Potato___Early_blight
29605,3586,Potato___Early_blight
29606,5497,Potato___Early_blight
29607,5497,Potato___Early_blight
29608,5497,Potato___Early_blight
29609,5497,Potato___Early_blight
29610,2772,Potato___Early_blight
29611,2772,Potato___Early_blight
29612,2772,Potato___Early_blight
29613,2772,Potato___Early_blight
29614,1106,Potato___Early_blight
29615,1106,Potato___Early_blight
29616,1106,Potato___Early_blight
29617,1106,Potato___Early_blight
29618,3515,Potato___Early_blight
29619,3515,Potato___Early_blight
29620,3515,Potato___Early_blight
29621,3515,Potato___Early_blight
29622,1282,Potato___Early_blight
29623,1282,Potato___Early_blight
29624,1282,Potato___Early_blight
29625,1282,Potato___Early_blight
29626,598,Potato___Early_blight
29627,598,Potato___Early_blight
29628,598,Potato___Early_blight
29629,598,Potato___Early_blight
29630,3216,Potato___Early_blight
29631,3216,Potato___Early_blight
29632,3216,Potato___Early_blight
29633,3216,Potato___Early_blight
29634,1313,Potato___Early_blight
29635,1313,Potato___Early_blight
29636,1313,Potato___Early_blight
29637,1313,Potato___Early_blight
29638,3244,Potato___Early_blight
29639,3244,Potato___Early_blight
29640,3244,Potato___Early_blight
29641,3244,Potato___Early_blight
29642,4705,Potato___Early_blight
29643,4705,Potato___Early_blight
29644,4705,Potato___Early_blight
29645,4705,Potato___Early_blight
29646,5876,Potato___Early_blight
29647,5876,Potato___Early_blight
29648,5876,Potato___Early_blight
29649,5876,Potato___Early_blight
29650,3434,Potato___Early_blight
29651,3434,Potato___Early_blight
29652,3434,Potato___Early_blight
29653,3434,Potato___Early_blight
29654,126,Potato___Early_blight
29655,126,Potato___Early_blight
29656,126,Potato___Early_blight
29657,126,Potato___Early_blight
29658,3122,Potato___Early_blight
29659,3122,Potato___Early_blight
29660,3122,Potato___Early_blight
29661,3122,Potato___Early_blight
29662,2408,Potato___Early_blight
29663,2408,Potato___Early_blight
29664,2408,Potato___Early_blight
29665,2408,Potato___Early_blight
29666,4047,Potato___Early_blight
29667,4047,Potato___Early_blight
29668,4047,Potato___Early_blight
29669,4047,Potato___Early_blight
29670,3926,Potato___Early_blight
29671,3926,Potato___Early_blight
29672,3926,Potato___Early_blight
29673,3926,Potato___Early_blight
29674,5802,Potato___Early_blight
29675,5802,Potato___Early_blight
29676,5802,Potato___Early_blight
29677,5802,Potato___Early_blight
29678,5158,Potato___Early_blight
29679,5158,Potato___Early_blight
29680,5158,Potato___Early_blight
29681,5158,Potato___Early_blight
29682,1573,Potato___Early_blight
29683,1573,Potato___Early_blight
29684,1573,Potato___Early_blight
29685,1573,Potato___Early_blight
29686,4379,Potato___Early_blight
29687,4379,Potato___Early_blight
29688,4379,Potato___Early_blight
29689,4379,Potato___Early_blight
29690,723,Potato___Early_blight
29691,723,Potato___Early_blight
29692,723,Potato___Early_blight
29693,723,Potato___Early_blight
29694,4675,Potato___Early_blight
29695,4675,Potato___Early_blight
29696,4675,Potato___Early_blight
29697,4675,Potato___Early_blight
29698,4244,Potato___Early_blight
29699,4244,Potato___Early_blight
29700,4244,Potato___Early_blight
29701,4244,Potato___Early_blight
29702,822,Potato___Early_blight
29703,822,Potato___Early_blight
29704,822,Potato___Early_blight
29705,822,Potato___Early_blight
29706,4491,Potato___Early_blight
29707,4491,Potato___Early_blight
29708,4491,Potato___Early_blight
29709,4491,Potato___Early_blight
29710,5228,Potato___Early_blight
29711,5228,Potato___Early_blight
29712,5228,Potato___Early_blight
29713,5228,Potato___Early_blight
29714,2981,Potato___Early_blight
29715,2981,Potato___Early_blight
29716,2981,Potato___Early_blight
29717,2981,Potato___Early_blight
29718,3372,Potato___Early_blight
29719,3372,Potato___Early_blight
29720,3372,Potato___Early_blight
29721,3372,Potato___Early_blight
29722,863,Potato___Early_blight
29723,863,Potato___Early_blight
29724,863,Potato___Early_blight
29725,863,Potato___Early_blight
29726,4335,Potato___Early_blight
29727,4335,Potato___Early_blight
29728,4335,Potato___Early_blight
29729,4335,Potato___Early_blight
29730,5369,Potato___Early_blight
29731,5369,Potato___Early_blight
29732,5369,Potato___Early_blight
29733,5369,Potato___Early_blight
29734,134,Potato___Early_blight
29735,134,Potato___Early_blight
29736,134,Potato___Early_blight
29737,134,Potato___Early_blight
29738,566,Potato___Early_blight
29739,566,Potato___Early_blight
29740,566,Potato___Early_blight
29741,566,Potato___Early_blight
29742,4974,Potato___Early_blight
29743,4974,Potato___Early_blight
29744,4974,Potato___Early_blight
29745,4974,Potato___Early_blight
29746,3261,Potato___Early_blight
29747,3261,Potato___Early_blight
29748,3261,Potato___Early_blight
29749,3261,Potato___Early_blight
29750,1679,Potato___Early_blight
29751,1679,Potato___Early_blight
29752,1679,Potato___Early_blight
29753,1679,Potato___Early_blight
29754,670,Potato___Early_blight
29755,670,Potato___Early_blight
29756,670,Potato___Early_blight
29757,670,Potato___Early_blight
29758,5516,Potato___Early_blight
29759,5516,Potato___Early_blight
29760,5516,Potato___Early_blight
29761,5516,Potato___Early_blight
29762,3706,Potato___Early_blight
29763,3706,Potato___Early_blight
29764,3706,Potato___Early_blight
29765,3706,Potato___Early_blight
29766,1568,Potato___Early_blight
29767,1568,Potato___Early_blight
29768,1568,Potato___Early_blight
29769,1568,Potato___Early_blight
29770,3045,Potato___Early_blight
29771,3045,Potato___Early_blight
29772,3045,Potato___Early_blight
29773,3045,Potato___Early_blight
29774,1964,Potato___Early_blight
29775,1964,Potato___Early_blight
29776,1964,Potato___Early_blight
29777,1964,Potato___Early_blight
29778,2774,Potato___Early_blight
29779,2774,Potato___Early_blight
29780,2774,Potato___Early_blight
29781,2774,Potato___Early_blight
29782,3136,Potato___Early_blight
29783,3136,Potato___Early_blight
29784,3136,Potato___Early_blight
29785,3136,Potato___Early_blight
29786,3268,Potato___Early_blight
29787,3268,Potato___Early_blight
29788,3268,Potato___Early_blight
29789,3268,Potato___Early_blight
29790,1285,Potato___Early_blight
29791,1285,Potato___Early_blight
29792,1285,Potato___Early_blight
29793,1285,Potato___Early_blight
29794,5878,Potato___Early_blight
29795,5878,Potato___Early_blight
29796,5878,Potato___Early_blight
29797,5878,Potato___Early_blight
29798,5169,Potato___Early_blight
29799,5169,Potato___Early_blight
29800,5169,Potato___Early_blight
29801,5169,Potato___Early_blight
29802,5050,Potato___Early_blight
29803,5050,Potato___Early_blight
29804,5050,Potato___Early_blight
29805,5050,Potato___Early_blight
29806,2932,Potato___Early_blight
29807,2932,Potato___Early_blight
29808,2932,Potato___Early_blight
29809,2932,Potato___Early_blight
29810,3049,Potato___Early_blight
29811,3049,Potato___Early_blight
29812,3049,Potato___Early_blight
29813,3049,Potato___Early_blight
29814,1792,Potato___Early_blight
29815,1792,Potato___Early_blight
29816,1792,Potato___Early_blight
29817,1792,Potato___Early_blight
29818,5511,Potato___Early_blight
29819,5511,Potato___Early_blight
29820,5511,Potato___Early_blight
29821,5511,Potato___Early_blight
29822,4891,Potato___Early_blight
29823,4891,Potato___Early_blight
29824,4891,Potato___Early_blight
29825,4891,Potato___Early_blight
29826,5519,Potato___Early_blight
29827,5519,Potato___Early_blight
29828,5519,Potato___Early_blight
29829,5519,Potato___Early_blight
29830,2604,Potato___Early_blight
29831,2604,Potato___Early_blight
29832,2604,Potato___Early_blight
29833,2604,Potato___Early_blight
29834,3756,Potato___Early_blight
29835,3756,Potato___Early_blight
29836,3756,Potato___Early_blight
29837,3756,Potato___Early_blight
29838,5765,Potato___Early_blight
29839,5765,Potato___Early_blight
29840,5765,Potato___Early_blight
29841,5765,Potato___Early_blight
29842,1753,Potato___Early_blight
29843,1753,Potato___Early_blight
29844,1753,Potato___Early_blight
29845,1753,Potato___Early_blight
29846,5385,Potato___Early_blight
29847,5385,Potato___Early_blight
29848,5385,Potato___Early_blight
29849,5385,Potato___Early_blight
29850,3389,Potato___Early_blight
29851,3389,Potato___Early_blight
29852,3389,Potato___Early_blight
29853,3389,Potato___Early_blight
29854,4195,Potato___Early_blight
29855,4195,Potato___Early_blight
29856,4195,Potato___Early_blight
29857,4195,Potato___Early_blight
29858,4868,Potato___Early_blight
29859,4868,Potato___Early_blight
29860,4868,Potato___Early_blight
29861,4868,Potato___Early_blight
29862,1976,Potato___Early_blight
29863,1976,Potato___Early_blight
29864,1976,Potato___Early_blight
29865,1976,Potato___Early_blight
29866,4888,Potato___Early_blight
29867,4888,Potato___Early_blight
29868,4888,Potato___Early_blight
29869,4888,Potato___Early_blight
29870,392,Potato___Early_blight
29871,392,Potato___Early_blight
29872,392,Potato___Early_blight
29873,392,Potato___Early_blight
29874,4452,Potato___Early_blight
29875,4452,Potato___Early_blight
29876,4452,Potato___Early_blight
29877,4452,Potato___Early_blight
29878,769,Potato___Early_blight
29879,769,Potato___Early_blight
29880,769,Potato___Early_blight
29881,769,Potato___Early_blight
29882,249,Potato___Early_blight
29883,249,Potato___Early_blight
29884,249,Potato___Early_blight
29885,249,Potato___Early_blight
29886,551,Potato___Early_blight
29887,551,Potato___Early_blight
29888,551,Potato___Early_blight
29889,551,Potato___Early_blight
29890,887,Potato___Early_blight
29891,887,Potato___Early_blight
29892,887,Potato___Early_blight
29893,887,Potato___Early_blight
29894,5241,Potato___Early_blight
29895,5241,Potato___Early_blight
29896,5241,Potato___Early_blight
29897,5241,Potato___Early_blight
29898,4994,Potato___Early_blight
29899,4994,Potato___Early_blight
29900,4994,Potato___Early_blight
29901,4994,Potato___Early_blight
29902,5191,Potato___Early_blight
29903,5191,Potato___Early_blight
29904,5191,Potato___Early_blight
29905,5191,Potato___Early_blight
29906,4497,Potato___Early_blight
29907,4497,Potato___Early_blight
29908,4497,Potato___Early_blight
29909,4497,Potato___Early_blight
29910,2136,Potato___Early_blight
29911,2136,Potato___Early_blight
29912,2136,Potato___Early_blight
29913,2136,Potato___Early_blight
29914,5055,Potato___Early_blight
29915,5055,Potato___Early_blight
29916,5055,Potato___Early_blight
29917,5055,Potato___Early_blight
29918,3303,Potato___Early_blight
29919,3303,Potato___Early_blight
29920,3303,Potato___Early_blight
29921,3303,Potato___Early_blight
29922,1907,Potato___Early_blight
29923,1907,Potato___Early_blight
29924,1907,Potato___Early_blight
29925,1907,Potato___Early_blight
29926,4323,Potato___Early_blight
29927,4323,Potato___Early_blight
29928,4323,Potato___Early_blight
29929,4323,Potato___Early_blight
29930,5907,Potato___Early_blight
29931,5907,Potato___Early_blight
29932,5907,Potato___Early_blight
29933,5907,Potato___Early_blight
29934,4124,Potato___Early_blight
29935,4124,Potato___Early_blight
29936,4124,Potato___Early_blight
29937,4124,Potato___Early_blight
29938,2348,Potato___Early_blight
29939,2348,Potato___Early_blight
29940,2348,Potato___Early_blight
29941,2348,Potato___Early_blight
29942,766,Potato___Early_blight
29943,766,Potato___Early_blight
29944,766,Potato___Early_blight
29945,766,Potato___Early_blight
29946,1167,Potato___Early_blight
29947,1167,Potato___Early_blight
29948,1167,Potato___Early_blight
29949,1167,Potato___Early_blight
29950,5844,Potato___Early_blight
29951,5844,Potato___Early_blight
29952,5844,Potato___Early_blight
29953,5844,Potato___Early_blight
29954,824,Potato___Early_blight
29955,824,Potato___Early_blight
29956,824,Potato___Early_blight
29957,824,Potato___Early_blight
29958,1381,Potato___Early_blight
29959,1381,Potato___Early_blight
29960,1381,Potato___Early_blight
29961,1381,Potato___Early_blight
29962,1308,Potato___Early_blight
29963,1308,Potato___Early_blight
29964,1308,Potato___Early_blight
29965,1308,Potato___Early_blight
29966,4674,Potato___Early_blight
29967,4674,Potato___Early_blight
29968,4674,Potato___Early_blight
29969,4674,Potato___Early_blight
29970,815,Potato___Early_blight
29971,815,Potato___Early_blight
29972,815,Potato___Early_blight
29973,815,Potato___Early_blight
29974,1082,Potato___Early_blight
29975,1082,Potato___Early_blight
29976,1082,Potato___Early_blight
29977,1082,Potato___Early_blight
29978,1013,Potato___Early_blight
29979,1013,Potato___Early_blight
29980,1013,Potato___Early_blight
29981,1013,Potato___Early_blight
29982,5958,Potato___Early_blight
29983,5958,Potato___Early_blight
29984,5958,Potato___Early_blight
29985,5958,Potato___Early_blight
29986,1332,Potato___Early_blight
29987,1332,Potato___Early_blight
29988,1332,Potato___Early_blight
29989,1332,Potato___Early_blight
29990,5703,Potato___Early_blight
29991,5703,Potato___Early_blight
29992,5703,Potato___Early_blight
29993,5703,Potato___Early_blight
29994,3354,Potato___Early_blight
29995,3354,Potato___Early_blight
29996,3354,Potato___Early_blight
29997,3354,Potato___Early_blight
29998,211,Potato___Early_blight
29999,211,Potato___Early_blight
30000,211,Potato___Early_blight
30001,211,Potato___Early_blight
30002,1203,Potato___Early_blight
30003,1203,Potato___Early_blight
30004,1203,Potato___Early_blight
30005,1203,Potato___Early_blight
30006,5674,Potato___Early_blight
30007,5674,Potato___Early_blight
30008,5674,Potato___Early_blight
30009,5674,Potato___Early_blight
30010,3029,Potato___Early_blight
30011,3029,Potato___Early_blight
30012,3029,Potato___Early_blight
30013,3029,Potato___Early_blight
30014,3717,Potato___Early_blight
30015,3717,Potato___Early_blight
30016,3717,Potato___Early_blight
30017,3717,Potato___Early_blight
30018,5198,Potato___Early_blight
30019,5198,Potato___Early_blight
30020,5198,Potato___Early_blight
30021,5198,Potato___Early_blight
30022,5776,Potato___Early_blight
30023,5776,Potato___Early_blight
30024,5776,Potato___Early_blight
30025,5776,Potato___Early_blight
30026,2600,Potato___Early_blight
30027,2600,Potato___Early_blight
30028,2600,Potato___Early_blight
30029,2600,Potato___Early_blight
30030,872,Potato___Early_blight
30031,872,Potato___Early_blight
30032,872,Potato___Early_blight
30033,872,Potato___Early_blight
30034,2259,Potato___Early_blight
30035,2259,Potato___Early_blight
30036,2259,Potato___Early_blight
30037,2259,Potato___Early_blight
30038,3040,Potato___Early_blight
30039,3040,Potato___Early_blight
30040,3040,Potato___Early_blight
30041,3040,Potato___Early_blight
30042,4958,Potato___Early_blight
30043,4958,Potato___Early_blight
30044,4958,Potato___Early_blight
30045,4958,Potato___Early_blight
30046,2381,Potato___Early_blight
30047,2381,Potato___Early_blight
30048,2381,Potato___Early_blight
30049,2381,Potato___Early_blight
30050,274,Potato___Early_blight
30051,274,Potato___Early_blight
30052,274,Potato___Early_blight
30053,274,Potato___Early_blight
30054,2447,Potato___Early_blight
30055,2447,Potato___Early_blight
30056,2447,Potato___Early_blight
30057,2447,Potato___Early_blight
30058,5806,Potato___Early_blight
30059,5806,Potato___Early_blight
30060,5806,Potato___Early_blight
30061,5806,Potato___Early_blight
30062,3625,Potato___Early_blight
30063,3625,Potato___Early_blight
30064,3625,Potato___Early_blight
30065,3625,Potato___Early_blight
30066,4056,Potato___Early_blight
30067,4056,Potato___Early_blight
30068,4056,Potato___Early_blight
30069,4056,Potato___Early_blight
30070,491,Potato___Early_blight
30071,491,Potato___Early_blight
30072,491,Potato___Early_blight
30073,491,Potato___Early_blight
30074,4864,Potato___Early_blight
30075,4864,Potato___Early_blight
30076,4864,Potato___Early_blight
30077,4864,Potato___Early_blight
30078,3437,Potato___Early_blight
30079,3437,Potato___Early_blight
30080,3437,Potato___Early_blight
30081,3437,Potato___Early_blight
30082,3777,Potato___Early_blight
30083,3777,Potato___Early_blight
30084,3777,Potato___Early_blight
30085,3777,Potato___Early_blight
30086,216,Potato___Early_blight
30087,216,Potato___Early_blight
30088,216,Potato___Early_blight
30089,216,Potato___Early_blight
